genomesize,mingt,rrn,gramstain,kE,yEV,aX,gV,sav,yield,rho,Vmax,KD,BGE
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.42799999999999994,0.0030023662369758086,0.036079287349879315,0.006763754966196715,0.25325574099425224
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.42799999999999994,6.93604152528688e-5,0.0007373614771687272,0.0013351000085408402,0.17833993098807316
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.42799999999999994,8.256595439053022e-5,0.0008745648962053233,0.0013842963348631593,0.21920894489617476
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.42799999999999994,2.0739354160316104e-5,0.00022034226229222765,0.001195131083598411,NaN
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.42799999999999994,0.0005882866889654028,0.006064944472672437,0.002907904989138678,0.29886382111791254
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.42799999999999994,0.0008203255345938265,0.008691924589370924,0.0027976496395238247,0.4382628867612954
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.42799999999999994,0.00010614006663330218,0.0011598883271444803,0.0013106209066654708,0.26876330942114834
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.42799999999999994,1.6718716250219235e-5,0.00017968756003398716,0.0011767501716504864,NaN
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.42799999999999994,0.0004728842935793423,0.00598678049968843,0.00198835369920431,0.3140271998754884
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.42799999999999994,0.0005568502253153674,0.007186651832748177,0.001983044039982632,0.3464615872557072
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.42799999999999994,0.0008617561687612063,0.010822731322363081,0.0026199977041552283,0.32546476548104797
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.42799999999999994,0.00011715205538871216,0.0012485326461189462,0.0014215233710808334,0.29430957789864
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.42799999999999994,8.05184352274735e-5,0.0008619612410111111,0.0013216364616128397,0.2265890873214983
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.42799999999999994,8.532227375480048e-5,0.0009025177915717416,0.0013876494236191466,0.23369980201552978
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.42799999999999994,0.00010859536310404984,0.001359761009983515,0.0014745794488802357,0.1776550625711576
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.42799999999999994,0.0004103842440227115,0.005139441867758796,0.0024387325833065063,0.31661235285085954
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.42799999999999994,0.000531504173645735,0.00669441506531473,0.002536308048360956,0.3434050489047876
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.42799999999999994,0.0003993054010368294,0.004708192079358091,0.0023730172147995907,0.1967425042155143
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.42799999999999994,0.004560010980028652,0.044508616630407526,0.011870579799409886,0.3512215417487127
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.42799999999999994,1.768227786394986e-5,0.00018607344080476412,0.0012032754032442552,NaN
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.42799999999999994,7.777763970901423e-5,0.0009926652053408591,0.0013424835123019725,0.28415807441775714
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.42799999999999994,2.7510220435305198e-5,0.00034918679520760384,0.0012096940946813323,NaN
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.42799999999999994,0.00021922179715926565,0.0024744245984206293,0.0012958958722623331,0.40170602343043477
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.42799999999999994,1.0e-12,0.0,0.0011388108955923432,NaN
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.42799999999999994,0.0002888730591423007,0.0035874431790632244,0.002158720282743466,0.23061336828172638
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.42799999999999994,0.00012069107671530529,0.0012945461861550228,0.0014542739549745127,0.16285516362820235
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.14266666666666666,3.54595815965652e-5,0.00037915876447104646,0.0016036825541865135,0.5090349615523418
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.14266666666666666,0.0010015669639678241,0.01203578092775912,0.003923213472459615,0.3808788914812778
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.14266666666666666,2.313811675231783e-5,0.00024597828437432665,0.0015669321496354278,0.3275863881243075
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.14266666666666666,2.7543386029189328e-5,0.0002917483207403451,0.0015882855761782892,0.3848865642381779
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.14266666666666666,6.918493728441378e-6,7.350453384398576e-5,0.0015061793174532111,NaN
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.14266666666666666,0.00019624804787415074,0.0020232202012258754,0.002249600513923551,0.45477005836836637
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.14266666666666666,0.00027365447460400596,0.0028995611577294924,0.0022017447148231575,0.6644400534726785
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.14266666666666666,3.540753389244685e-5,0.00038693008736001723,0.0015563071143369332,0.44980034481389636
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.14266666666666666,5.577238935726325e-6,5.994242865830522e-5,0.0014982011718799157,NaN
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.14266666666666666,0.00015775067025313992,0.0019971452833330776,0.0018504737418682414,0.4786820493502794
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.14266666666666666,0.00018576107827394456,0.0023974134029929777,0.001848169110066775,0.5268559071191109
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.14266666666666666,0.0002874754248822377,0.003610382377366846,0.0021246357549541475,0.4926242174630363
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.14266666666666666,3.9081051136669945e-5,0.00041650117043936884,0.0016044437904740975,0.48759976196840393
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.14266666666666666,2.686034892114008e-5,0.00028754383545393994,0.001561088362470308,0.399963155356224
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.14266666666666666,2.8462873593164404e-5,0.000301073197966001,0.0015897409680702278,0.4077328586302448
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.14266666666666666,3.622660246628102e-5,0.0004536061223039876,0.001627472523402635,0.29139279139619306
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.14266666666666666,0.0001369011202844038,0.0017144794411108279,0.0020459585094731152,0.4842144682840264
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.14266666666666666,0.00017730582464542798,0.0022332068919284757,0.002088310666253579,0.5212207719456021
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.14266666666666666,0.00013320530096796256,0.001570617730983376,0.0020174350728864917,0.3018180393999145
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.14266666666666666,0.0015211856224201339,0.014847742250734706,0.006139805992576409,0.5278379053533883
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.14266666666666666,5.898675897071923e-6,6.20727108127868e-5,0.001509714319846677,NaN
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.14266666666666666,2.594603999624193e-5,0.00033114570224823393,0.001570136923588656,0.4875909581268657
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.14266666666666666,9.177204173208346e-6,0.00011648610819911515,0.0015125003216957772,NaN
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.14266666666666666,7.313075503991057e-5,0.0008254495744342539,0.001549915784659012,0.6306030526674482
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.14266666666666666,1.0e-12,0.0,0.0014817338139119817,NaN
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.14266666666666666,9.636589609023872e-5,0.001196744264244264,0.0019244205301533496,0.3563945641029136
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.14266666666666666,4.026164223239968e-5,0.00043185094390396964,0.0016186590223763266,0.268624260248697
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.3566666666666666,0.004961769225890361,0.053054723281373464,0.012136644177470157,0.5113368831714874
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.3566666666666666,0.03388162520276326,0.40715382304682457,0.05501927149146158,0.3280207453128471
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.3566666666666666,0.004645782176460548,0.04938870097230866,0.012164491849900835,0.5107853725817021
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.3566666666666666,0.0049348487351272684,0.05227149015212679,0.013462832248210654,0.5107023997687086
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.3566666666666666,0.0059007223608874525,0.06269136946627361,0.014613862773986769,0.5130936885092738
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.3566666666666666,0.012600917990585363,0.129909225129678,0.03323512795208208,0.38220530157857335
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.3566666666666666,0.0045585447453465235,0.04830097990725552,0.008818736816402386,0.5073726327769763
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.3566666666666666,0.004215245506377902,0.04606379300464776,0.006779533220537602,0.45269472151758283
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.3566666666666666,0.0038153323239619483,0.04100600463283383,0.00834178950628386,0.5091057667054556
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.3566666666666666,0.009249910803734373,0.1171051489244755,0.015119190105225491,0.3935093097115332
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.3566666666666666,0.007014004651511182,0.09052202386223221,0.010024157849359033,0.42032824730625373
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.3566666666666666,0.01112819994093857,0.13975823142112978,0.01725603382167077,0.3956625474631844
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.3566666666666666,0.005208106918316842,0.055504715563215345,0.011671271442871336,0.47860578327742137
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.3566666666666666,0.004742869590070117,0.05077308999189025,0.010139401625278138,0.4778226042344231
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.3566666666666666,0.004277755241499315,0.04524903103892244,0.011592615582437495,0.5084338906755751
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.3566666666666666,0.006115100550335823,0.07656934018912355,0.017068937605817444,0.37577635772899853
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.3566666666666666,0.004196125736551395,0.05255012736702183,0.012287126067673994,0.39664635284628497
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.3566666666666666,0.00529851829064453,0.06673603412261937,0.012832068188642985,0.4157648383781674
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.3566666666666666,0.010355044208234878,0.12209586195433808,0.028222291452648793,0.2780110034692938
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.3566666666666666,0.05832635806033922,0.5693024691662489,0.11785068960762178,0.4396829636763795
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.3566666666666666,0.0038256020439745627,0.040257422768102236,0.012845283690566287,0.5052568087407098
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.3566666666666666,0.002842980944389599,0.03628457064910872,0.007308742768672507,0.5070754433533369
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.3566666666666666,0.003302081692250157,0.041913270972950015,0.008214212001366794,0.5078803092925905
