monomer,ontology,isolate,response,percent_uptake
alanine,Amino acids,Variovorax sp. URHB0020,positive,0.99999872957467
alpha-ketoglutaric acid ,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.5397241470329507
alpha-ketoglutaric acid ,Organic acids,Bacillus sp. URHB0009,negative,0.9923062680648392
alpha-ketoglutaric acid ,Organic acids,Blastococcus sp. URHD0036,undefined,0.7022863352274245
alpha-ketoglutaric acid ,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.999922517914422
alpha-ketoglutaric acid ,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999610377760848
alpha-ketoglutaric acid ,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.9999985883444021
alpha-ketoglutaric acid ,Organic acids,Burkholderia sp. URHA0054,positive,0.9994160527187564
alpha-ketoglutaric acid ,Organic acids,Caulobacter sp. URHA0033,positive,0.9768847104017022
alpha-ketoglutaric acid ,Organic acids,Cellulomonas sp. URHD0024,undefined,0.7406726163758303
alpha-ketoglutaric acid ,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9814274599864636
alpha-ketoglutaric acid ,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.9999999251681829
alpha-ketoglutaric acid ,Organic acids,Dongia sp. URHE0060,positive,0.9952414938633175
alpha-ketoglutaric acid ,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999995087766609
alpha-ketoglutaric acid ,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9681459030603996
alpha-ketoglutaric acid ,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.9401978718896008
alpha-ketoglutaric acid ,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.9921777235554093
alpha-ketoglutaric acid ,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9998799586579082
alpha-ketoglutaric acid ,Organic acids,Lysobacter sp. URHA0019,undefined,0.9999857552198467
alpha-ketoglutaric acid ,Organic acids,Marmoricola sp. URHB0036,undefined,0.8710499816256602
alpha-ketoglutaric acid ,Organic acids,Mesorhizobium sp. URHA0056,positive,0.9999922239159802
alpha-ketoglutaric acid ,Organic acids,Mesorhizobium sp. URHB0007,positive,0.9992007310303213
alpha-ketoglutaric acid ,Organic acids,Mesorhizobium sp. URHC0008,positive,0.7881161944915713
alpha-ketoglutaric acid ,Organic acids,Microbacterium sp. URHA0036,undefined,0.9999694664019275
alpha-ketoglutaric acid ,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.8215576788038864
alpha-ketoglutaric acid ,Organic acids,Mycobacterium sp. URHB0044,positive,0.9101920356616353
alpha-ketoglutaric acid ,Organic acids,Mycobacterium sp. URHD0025,positive,0.8840306385127579
alpha-ketoglutaric acid ,Organic acids,Nocardioides sp. URHA0020,undefined,0.9778876341344771
alpha-ketoglutaric acid ,Organic acids,Nocardioides sp. URHA0032,undefined,0.595776138164043
alpha-ketoglutaric acid ,Organic acids,Paenibacillus sp. URHA0014,negative,0.9999939388315147
alpha-ketoglutaric acid ,Organic acids,Pseudomonas sp. URHB0015,positive,0.9907217457615523
alpha-ketoglutaric acid ,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999999808194466
alpha-ketoglutaric acid ,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.9999960196684184
alpha-ketoglutaric acid ,Organic acids,Solirubrobacter sp. URHD0082,negative,0.9509555053443688
alpha-ketoglutaric acid ,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.6916251374061747
alpha-ketoglutaric acid ,Organic acids,Sphingomonas sp. URHD0007,positive,0.999194245951367
alpha-ketoglutaric acid ,Organic acids,Sphingomonas sp. URHD0057,positive,0.9999944981669049
alpha-ketoglutaric acid ,Organic acids,Staphylococcus sp. URHA0057,undefined,0.999985815630248
alpha-ketoglutaric acid ,Organic acids,Streptomyces sp. URHA0041,positive,0.9555911328574931
alpha-ketoglutaric acid ,Organic acids,Variovorax sp. URHB0020,positive,0.999999557899156
arginine,Amino acids,Acidobacteriaceae bacterium URHE0068,positive,0.9997049574666051
arginine,Amino acids,Bacillus sp. URHB0009,negative,0.9984561898223927
arginine,Amino acids,Blastococcus sp. URHD0036,undefined,0.9976616636147584
arginine,Amino acids,Bradyrhizobium sp. URHA0002,positive,0.9999970107438311
arginine,Amino acids,Bradyrhizobium sp. URHA0013,positive,0.9999977550585437
arginine,Amino acids,Bradyrhizobium sp. URHD0069,positive,0.9999999951484916
arginine,Amino acids,Burkholderia sp. URHA0054,positive,0.9999634602767823
arginine,Amino acids,Caulobacter sp. URHA0033,positive,0.9921644266031433
arginine,Amino acids,Cellulomonas sp. URHD0024,undefined,0.9999952452451467
arginine,Amino acids,Cellulomonas sp. URHE0023,undefined,0.9999999999687599
arginine,Amino acids,Comamonadaceae bacterium URHA0028,positive,0.9999999503066581
arginine,Amino acids,Dongia sp. URHE0060,positive,0.99999999985405
arginine,Amino acids,Flavobacterium sp. URHB0058,undefined,0.9999998941910145
arginine,Amino acids,Geodermatophilaceae bacterium URHA0031,negative,0.9989286387328558
arginine,Amino acids,Geodermatophilaceae bacterium URHB0048,negative,0.9999783696313811
arginine,Amino acids,Geodermatophilaceae bacterium URHB0062,negative,0.9999030299598486
arginine,Amino acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999998164328664
arginine,Amino acids,Lysobacter sp. URHA0019,undefined,0.9999999989217584
arginine,Amino acids,Marmoricola sp. URHB0036,undefined,0.9998935821443403
arginine,Amino acids,Mesorhizobium sp. URHA0056,positive,0.9999999735147618
arginine,Amino acids,Mesorhizobium sp. URHB0007,positive,0.999999960062691
arginine,Amino acids,Mesorhizobium sp. URHC0008,positive,0.9999881365815224
arginine,Amino acids,Microbacterium sp. URHA0036,undefined,0.999999999787167
arginine,Amino acids,Micromonosporaceae bacterium URHE0070,negative,0.9998706587972094
arginine,Amino acids,Mycobacterium sp. URHB0044,positive,0.9888419052217612
arginine,Amino acids,Mycobacterium sp. URHD0025,positive,0.9896027628390883
arginine,Amino acids,Nocardioides sp. URHA0020,undefined,0.9998983450190221
arginine,Amino acids,Nocardioides sp. URHA0032,undefined,0.999998517205027
arginine,Amino acids,Paenibacillus sp. URHA0014,negative,0.9999999219412671
arginine,Amino acids,Pseudomonas sp. URHB0015,positive,0.9968015474736349
arginine,Amino acids,Rhodospirillales bacterium URHD0017,positive,0.9999999994730632
arginine,Amino acids,Rhodospirillales bacterium URHD0088,undefined,0.9999999999936349
arginine,Amino acids,Solirubrobacter sp. URHD0082,negative,0.9999997506725187
arginine,Amino acids,Solirubrobacterales bacterium URHD0059,negative,0.9999854308675806
arginine,Amino acids,Sphingomonas sp. URHD0007,positive,0.9999959875807044
arginine,Amino acids,Sphingomonas sp. URHD0057,positive,0.999999916442416
arginine,Amino acids,Staphylococcus sp. URHA0057,undefined,0.9999993712577415
arginine,Amino acids,Streptomyces sp. URHA0041,positive,0.9995075225813493
arginine,Amino acids,Variovorax sp. URHB0020,positive,0.9999997989163487
asparagine ,Amino acids,Acidobacteriaceae bacterium URHE0068,positive,0.9986133817823797
asparagine ,Amino acids,Bacillus sp. URHB0009,negative,0.9925923738134979
asparagine ,Amino acids,Blastococcus sp. URHD0036,undefined,0.9917352119837242
asparagine ,Amino acids,Bradyrhizobium sp. URHA0002,positive,0.999975167486623
asparagine ,Amino acids,Bradyrhizobium sp. URHA0013,positive,0.9999881573973406
asparagine ,Amino acids,Bradyrhizobium sp. URHD0069,positive,0.9999998504941385
asparagine ,Amino acids,Burkholderia sp. URHA0054,positive,0.999643851609752
asparagine ,Amino acids,Caulobacter sp. URHA0033,positive,0.9824376117356246
asparagine ,Amino acids,Cellulomonas sp. URHD0024,undefined,0.9999644133410455
asparagine ,Amino acids,Cellulomonas sp. URHE0023,undefined,0.9999999998858176
asparagine ,Amino acids,Comamonadaceae bacterium URHA0028,positive,0.9999999239699469
asparagine ,Amino acids,Dongia sp. URHE0060,positive,0.999999996582787
asparagine ,Amino acids,Flavobacterium sp. URHB0058,undefined,0.999999401723584
asparagine ,Amino acids,Geodermatophilaceae bacterium URHA0031,negative,0.9956942091403016
asparagine ,Amino acids,Geodermatophilaceae bacterium URHB0048,negative,0.9998767945835021
asparagine ,Amino acids,Geodermatophilaceae bacterium URHB0062,negative,0.9993779807178573
asparagine ,Amino acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999988567772835
asparagine ,Amino acids,Lysobacter sp. URHA0019,undefined,0.9999999928695709
asparagine ,Amino acids,Marmoricola sp. URHB0036,undefined,0.9996987460655482
asparagine ,Amino acids,Mesorhizobium sp. URHA0056,positive,0.9999999507520075
asparagine ,Amino acids,Mesorhizobium sp. URHB0007,positive,0.9999999059185253
asparagine ,Amino acids,Mesorhizobium sp. URHC0008,positive,0.9999020339175834
asparagine ,Amino acids,Microbacterium sp. URHA0036,undefined,0.9999999980864168
asparagine ,Amino acids,Micromonosporaceae bacterium URHE0070,negative,0.9991627326944861
asparagine ,Amino acids,Mycobacterium sp. URHB0044,positive,0.9736197240565329
asparagine ,Amino acids,Mycobacterium sp. URHD0025,positive,0.9747369736503538
asparagine ,Amino acids,Nocardioides sp. URHA0020,undefined,0.9997527145997489
asparagine ,Amino acids,Nocardioides sp. URHA0032,undefined,0.9999904338494747
asparagine ,Amino acids,Paenibacillus sp. URHA0014,negative,0.999998113830159
asparagine ,Amino acids,Pseudomonas sp. URHB0015,positive,0.9864430209381987
asparagine ,Amino acids,Rhodospirillales bacterium URHD0017,positive,0.9999999762908136
asparagine ,Amino acids,Rhodospirillales bacterium URHD0088,undefined,0.9999999997423227
asparagine ,Amino acids,Solirubrobacter sp. URHD0082,negative,0.9999990934833937
asparagine ,Amino acids,Solirubrobacterales bacterium URHD0059,negative,0.9999143461347536
asparagine ,Amino acids,Sphingomonas sp. URHD0007,positive,0.9999985552249062
asparagine ,Amino acids,Sphingomonas sp. URHD0057,positive,0.9999999662326927
asparagine ,Amino acids,Staphylococcus sp. URHA0057,undefined,0.9999939010170603
asparagine ,Amino acids,Streptomyces sp. URHA0041,positive,0.9973663205326321
asparagine ,Amino acids,Variovorax sp. URHB0020,positive,0.999999349209243
betonicine,Amino acids,Acidobacteriaceae bacterium URHE0068,positive,0.999917945902541
betonicine,Amino acids,Bacillus sp. URHB0009,negative,0.9995547416684569
betonicine,Amino acids,Blastococcus sp. URHD0036,undefined,0.9991580831182864
betonicine,Amino acids,Bradyrhizobium sp. URHA0002,positive,0.9999993285254025
betonicine,Amino acids,Bradyrhizobium sp. URHA0013,positive,0.9999992507500529
betonicine,Amino acids,Bradyrhizobium sp. URHD0069,positive,0.9999999995697558
betonicine,Amino acids,Burkholderia sp. URHA0054,positive,0.9999931862412306
betonicine,Amino acids,Caulobacter sp. URHA0033,positive,0.996083292239409
betonicine,Amino acids,Cellulomonas sp. URHD0024,undefined,0.9999990182327582
betonicine,Amino acids,Cellulomonas sp. URHE0023,undefined,0.9999999999886819
betonicine,Amino acids,Comamonadaceae bacterium URHA0028,positive,0.9999999662348668
betonicine,Amino acids,Dongia sp. URHE0060,positive,0.9999999999854963
betonicine,Amino acids,Flavobacterium sp. URHB0058,undefined,0.9999999670622312
betonicine,Amino acids,Geodermatophilaceae bacterium URHA0031,negative,0.9996532319471777
betonicine,Amino acids,Geodermatophilaceae bacterium URHB0048,negative,0.9999941695084079
betonicine,Amino acids,Geodermatophilaceae bacterium URHB0062,negative,0.9999762403956012
betonicine,Amino acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9999999377461518
betonicine,Amino acids,Lysobacter sp. URHA0019,undefined,0.9999999998400678
betonicine,Amino acids,Marmoricola sp. URHB0036,undefined,0.9999585711017301
betonicine,Amino acids,Mesorhizobium sp. URHA0056,positive,0.9999999805590662
betonicine,Amino acids,Mesorhizobium sp. URHB0007,positive,0.9999999787237097
betonicine,Amino acids,Mesorhizobium sp. URHC0008,positive,0.9999979072467445
betonicine,Amino acids,Microbacterium sp. URHA0036,undefined,0.999999999933496
betonicine,Amino acids,Micromonosporaceae bacterium URHE0070,negative,0.9999712169381736
betonicine,Amino acids,Mycobacterium sp. URHB0044,positive,0.9945170987185737
betonicine,Amino acids,Mycobacterium sp. URHD0025,positive,0.9950016651833538
betonicine,Amino acids,Nocardioides sp. URHA0020,undefined,0.9999586199007704
betonicine,Amino acids,Nocardioides sp. URHA0032,undefined,0.9999997196055741
betonicine,Amino acids,Paenibacillus sp. URHA0014,negative,0.9999999914889498
betonicine,Amino acids,Pseudomonas sp. URHB0015,positive,0.9989947070274874
betonicine,Amino acids,Rhodospirillales bacterium URHD0017,positive,0.9999999999676153
betonicine,Amino acids,Rhodospirillales bacterium URHD0088,undefined,0.9999999999993703
betonicine,Amino acids,Solirubrobacter sp. URHD0082,negative,0.9999999080714448
betonicine,Amino acids,Solirubrobacterales bacterium URHD0059,negative,0.9999968621276271
betonicine,Amino acids,Sphingomonas sp. URHD0007,positive,0.9999970326823762
betonicine,Amino acids,Sphingomonas sp. URHD0057,positive,0.9999999592621507
betonicine,Amino acids,Staphylococcus sp. URHA0057,undefined,0.9999998511792424
betonicine,Amino acids,Streptomyces sp. URHA0041,positive,0.9998706684816141
betonicine,Amino acids,Variovorax sp. URHB0020,positive,0.9999999162379936
biotin ,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.4209142243633796
biotin ,Organic acids,Bacillus sp. URHB0009,negative,0.9980075333403755
biotin ,Organic acids,Blastococcus sp. URHD0036,undefined,0.5989927314440908
biotin ,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.9999667591099985
biotin ,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999787716114693
biotin ,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.9999994955597343
biotin ,Organic acids,Burkholderia sp. URHA0054,positive,0.9998614442708794
biotin ,Organic acids,Caulobacter sp. URHA0033,positive,0.984311028771449
biotin ,Organic acids,Cellulomonas sp. URHD0024,undefined,0.614880773214159
biotin ,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9370049603612354
biotin ,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.9999999459377068
biotin ,Organic acids,Dongia sp. URHE0060,positive,0.9820781361507511
biotin ,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999999004940359
biotin ,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9601122689771945
biotin ,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.8855926711996971
biotin ,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.9901202655055671
biotin ,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9997498589797018
biotin ,Organic acids,Lysobacter sp. URHA0019,undefined,0.9999281452046482
biotin ,Organic acids,Marmoricola sp. URHB0036,undefined,0.7798857175598684
biotin ,Organic acids,Mesorhizobium sp. URHA0056,positive,0.9999592349101026
biotin ,Organic acids,Mesorhizobium sp. URHB0007,positive,0.9958706819898346
biotin ,Organic acids,Mesorhizobium sp. URHC0008,positive,0.6731100199816695
biotin ,Organic acids,Microbacterium sp. URHA0036,undefined,0.9998412357662323
biotin ,Organic acids,Micromonosporaceae bacterium URHE0070,negative,0.7257720315426343
biotin ,Organic acids,Mycobacterium sp. URHB0044,positive,0.8973879334133498
biotin ,Organic acids,Mycobacterium sp. URHD0025,positive,0.8569450649674917
biotin ,Organic acids,Nocardioides sp. URHA0020,undefined,0.9534687466685206
biotin ,Organic acids,Nocardioides sp. URHA0032,undefined,0.464328463933639
biotin ,Organic acids,Paenibacillus sp. URHA0014,negative,0.9999989401847598
biotin ,Organic acids,Pseudomonas sp. URHB0015,positive,0.9987132290538435
biotin ,Organic acids,Rhodospirillales bacterium URHD0017,positive,0.9999999993788101
biotin ,Organic acids,Rhodospirillales bacterium URHD0088,undefined,0.9999819780251632
biotin ,Organic acids,Solirubrobacter sp. URHD0082,negative,0.8856946330000456
biotin ,Organic acids,Solirubrobacterales bacterium URHD0059,negative,0.5633703991378933
biotin ,Organic acids,Sphingomonas sp. URHD0007,positive,0.995171986781925
biotin ,Organic acids,Sphingomonas sp. URHD0057,positive,0.999946273504561
biotin ,Organic acids,Staphylococcus sp. URHA0057,undefined,0.9999963409816285
biotin ,Organic acids,Streptomyces sp. URHA0041,positive,0.9359966900974598
biotin ,Organic acids,Variovorax sp. URHB0020,positive,0.999999874945358
caffeic acid,Organic acids,Acidobacteriaceae bacterium URHE0068,positive,0.4644509859468858
caffeic acid,Organic acids,Bacillus sp. URHB0009,negative,0.9986157707777193
caffeic acid,Organic acids,Blastococcus sp. URHD0036,undefined,0.6456124091434684
caffeic acid,Organic acids,Bradyrhizobium sp. URHA0002,positive,0.9999848090245127
caffeic acid,Organic acids,Bradyrhizobium sp. URHA0013,positive,0.9999887769073429
caffeic acid,Organic acids,Bradyrhizobium sp. URHD0069,positive,0.9999998428328822
caffeic acid,Organic acids,Burkholderia sp. URHA0054,positive,0.9999229760361609
caffeic acid,Organic acids,Caulobacter sp. URHA0033,positive,0.9889165335451566
caffeic acid,Organic acids,Cellulomonas sp. URHD0024,undefined,0.6638787171584304
caffeic acid,Organic acids,Cellulomonas sp. URHE0023,undefined,0.9577701164595367
caffeic acid,Organic acids,Comamonadaceae bacterium URHA0028,positive,0.9999999573101666
caffeic acid,Organic acids,Dongia sp. URHE0060,positive,0.989609002445769
caffeic acid,Organic acids,Flavobacterium sp. URHB0058,undefined,0.9999999422059485
caffeic acid,Organic acids,Geodermatophilaceae bacterium URHA0031,negative,0.9718282726239619
caffeic acid,Organic acids,Geodermatophilaceae bacterium URHB0048,negative,0.914235651644079
caffeic acid,Organic acids,Geodermatophilaceae bacterium URHB0062,negative,0.9939182345129479
caffeic acid,Organic acids,Intrasporangiaceae bacterium URHB0013,undefined,0.9998926110006708
caffeic acid,Organic acids,Lysobacter sp. URHA0019,undefined,0.9999769536402824
caffeic acid,Organic acids,Marmoricola sp. URHB0036,undefined,0.8213243983383115
caffeic acid,Organic acids,Mesorhizobium sp. URHA0056,positive,0.9999841010678219
caffeic acid,Organic acids,Mesorhizobium sp. URHB0007,positive,0.9980007185069957
